mlb_playerID,kbo_playerID,npb_playerID,birthYear,birthMonth,birthDay,nameFirst,nameLast,mlb_birthCountry,mlb_weight,mlb_height,mlb_bats,mlb_throws,mlb_nameFirst,mlb_nameLast,npb_birthCountry,npb_weight,npb_height,npb_bats,npb_throws,npb_nameFirst,npb_nameLast,kbo_birthCountry,kbo_weight,kbo_height,kbo_bats,kbo_throws,kbo_nameFirst,kbo_nameLast
paredji01,68244,106488,1988,11,25,Jimmy,Paredes,D.R.,230,75,B,R,Jimmy,Paredes,Dominican Republic,201,75,B,R,Jimmy,Paredes,D.R,209,75,R,R,Jimmy,Paredes
paredjo01,,104109,1962,9,2,Johnny,Paredes,Venezuela,165,71,R,R,Johnny,Paredes,Venezuela,165,71,R,R,Johnny,Paredes,,,,,,,
parkby01,75125,,1986,7,10,Byung-Ho,Park,South Korea,220,73,R,R,Byung-Ho,Park,,,,,,,,South Korea,236,73,R,R,Byung Ho,Park
parkch01,62761,105861,1973,6,30,Chan-Ho,Park,South Korea,210,74,R,R,Chan-Ho,Park,South Korea,203,74,R,R,Chan-Ho,Park,South Korea,205,73,R,R,Chan-Ho,Park
parkewe01,,102844,1939,11,13,Wes,Parker,USA,180,73,B,L,Wes,Parker,United States,181,73,B,L,Wes,Parker,,,,,,,
parrage01,,106844,1987,5,6,Gerardo,Parra,Venezuela,209,71,L,L,Gerardo,Parra,Venezuela,209,71,L,L,Gerardo,Parra,,,,,,,
parrajo01,98445,104702,1972,11,28,Jose,Parra,D.R.,160,71,R,R,Jose,Parra,Dominican Republic,161,71,R,R,Jose,Parra,D.R,176,72,R,R,Jose,Parra
parrila01,,103831,1953,11,10,Larry,Parrish,USA,190,75,R,R,Larry,Parrish,United States,190,75,R,R,Larry,Parrish,,,,,,,
parsowe01,51967,,1992,9,6,Wes,Parsons,USA,206,77,R,R,Wes,Parsons,,,,,,,,United States,205,77,R,R,Wes,Parsons
pascuva01,,105292,1978,11,17,Val,Pascucci,USA,265,78,R,R,Val,Pascucci,United States,265,78,R,R,Val,Pascucci,,,,,,,
patribr01,72428,,1970,9,16,Bronswell,Patrick,USA,220,73,R,R,Bronswell,Patrick,,,,,,,,United States,223,72,R,R,Bronswell,Patrick
pattemi01,,103532,1958,1,26,Mike,Patterson,USA,170,70,L,R,Mike,Patterson,United States,170,70,L,R,Mike,Patterson,,,,,,,
pattosp01,,106504,1988,2,20,Spencer,Patton,USA,200,73,R,R,Spencer,Patton,United States,201,73,R,R,Spencer,Patton,,,,,,,
paulife01,,106443,1983,10,5,Felipe,Paulino,D.R.,270,75,R,R,Felipe,Paulino,Dominican Republic,269,75,R,R,Felipe,Paulino,,,,,,,
pavlada01,,104480,1962,8,12,Dave,Pavlas,West Germany,180,79,R,R,Dave,Pavlas,Germany,181,79,R,R,Dave,Pavlas,,,,,,,
pegueca01,69165,106454,1987,2,22,Carlos,Peguero,D.R.,260,77,L,L,Carlos,Peguero,Dominican Republic,260,77,L,L,Carlos,Peguero,D.R,258,77,L,L,Carlos,Peguero
pelloki01,75551,,1973,8,28,Kit,Pellow,USA,205,73,R,R,Kit,Pellow,,,,,,,,United States,209,72,R,R,Kit,Pellow
pemberu01,72650,104499,1969,12,17,Rudy,Pemberton,D.R.,185,73,R,R,Rudy,Pemberton,Dominican Republic,185,73,R,R,Rudy,Pemberton,D.R,190,73,R,R,Rudy,Pemberton
penara02,,106534,1985,7,18,Ramiro,Pena,Mexico,200,71,B,R,Ramiro,Pena,Mexico,201,71,B,R,Ramiro,Pena,,,,,,,
penawi01,,105938,1982,1,23,Wily Mo,Pena,D.R.,260,75,R,R,Wily Mo,Pena,Dominican Republic,260,75,R,R,Wily Mo,Pena,,,,,,,
pennha01,,105821,1984,10,13,Hayden,Penn,USA,200,75,R,R,Hayden,Penn,United States,201,75,R,R,Hayden,Penn,,,,,,,
pennybr01,,105962,1978,5,24,Brad,Penny,USA,270,76,R,R,Brad,Penny,United States,229,76,R,R,Brad,Penny,,,,,,,
pepitjo01,,102782,1940,10,9,Joe,Pepitone,USA,185,74,L,L,Joe,Pepitone,United States,185,74,L,L,Joe,Pepitone,,,,,,,
perdolu02,,13215157,1993,5,9,Luis,Perdomo,D.R.,201,74,R,R,Luis,Perdomo,0,185,74,R,R,Luis,Perdomo,,,,,,,
perezed01,,104885,1969,9,11,Eduardo,Perez,USA,215,76,R,R,Eduardo,Perez,United States,216,76,R,R,Eduardo,Perez,,,,,,,
perezhe01,51714,,1991,3,26,Hernan,Perez,Venezuela,213,73,R,R,Hernan,Perez,,,,,,,,Venezuela,0,0,R,R,Hernan,Perez
perezlu01,,106360,1985,1,20,Luis,Perez,D.R.,215,72,L,L,Luis,Perez,Dominican Republic,214,72,L,L,Luis,Perez,,,,,,,
perezro01,73559,104680,1969,6,4,Robert,Perez,Venezuela,205,75,R,R,Robert,Perez,Venezuela,205,75,R,R,Robert,Perez,Venezuela,229,76,R,R,Robert,Perez
perezti01,,104471,1975,4,8,Timo,Perez,D.R.,180,69,L,L,Timo,Perez,Dominican Republic,181,69,L,L,Timo,Perez,,,,,,,
perezyo01,,104123,1967,9,30,Yorkis,Perez,D.R.,180,72,L,L,Yorkis,Perez,Dominican Republic,181,72,L,L,Yorkis,Perez,,,,,,,
perlosa01,,103166,1951,3,4,Sam,Perlozzo,USA,170,69,R,R,Sam,Perlozzo,United States,170,69,R,R,Sam,Perlozzo,,,,,,,
petagro01,78129,104691,1971,6,7,Roberto,Petagine,Venezuela,172,73,L,L,Roberto,Petagine,Venezuela,185,73,L,L,Roberto,Petagine,Venezuela,185,73,L,L,Roberto,Petagine
peterbu01,,101834,1925,4,23,Buddy,Peterson,USA,170,69,R,R,Buddy,Peterson,United States,170,69,R,R,Buddy,Peterson,,,,,,,
peterdj01,52526,,1995,12,12,Dj,Peters,USA,225,78,R,R,DJ,Peters,,,,,,,,United States,240,80,R,R,DJ,Peters
phillan01,,105654,1977,4,6,Andy,Phillips,USA,205,72,R,R,Andy,Phillips,United States,205,72,R,R,Andy,Phillips,,,,,,,
phillja03,,105101,1974,3,22,Jason,Phillips,USA,225,78,R,R,Jason,Phillips,United States,225,78,R,R,Jason,Phillips,,,,,,,
philljr01,71325,,1970,4,29,J. R.,Phillips,USA,205,74,L,L,J. R.,Phillips,,,,,,,,United States,209,72,L,L,J. R.,Phillips
phillza01,,106209,1986,9,21,Zach,Phillips,USA,200,73,L,L,Zach,Phillips,United States,190,72,L,L,Zach,Phillips,,,,,,,
pickeca01,76836,,1976,9,29,Calvin,Pickering,Virgin Islands,283,77,L,L,Calvin,Pickering,,,,,,,,United States,276,78,L,L,Calvin,Pickering
piefe01,64746,,1985,2,8,Felix,Pie,D.R.,190,74,L,L,Felix,Pie,,,,,,,,D.R,190,74,L,L,Felix,Pie
piercja01,,103006,1949,6,2,Jack,Pierce,USA,210,72,L,R,Jack,Pierce,United States,209,72,L,R,Jack,Pierce,,,,,,,
pillbr01,64699,,1984,9,9,Brett,Pill,USA,225,76,R,R,Brett,Pill,,,,,,,,United States,225,76,R,R,Brett,Pill
pinoyo01,66032,,1983,12,26,Yohan,Pino,Venezuela,190,74,R,R,Yohan,Pino,,,,,,,,Venezuela,190,74,R,R,Yohan,Pino
pintore01,,105964,1982,7,8,Renyel,Pinto,Venezuela,280,76,L,L,Renyel,Pinto,Venezuela,262,77,L,L,Renyel,Pinto,,,,,,,
pintori01,50835,,1994,1,20,Ricardo,Pinto,Venezuela,195,72,R,R,Ricardo,Pinto,,,,,,,,Venezuela,194,72,R,R,Ricardo,Pinto
pireljo01,51463,106847,1989,11,21,Jose,Pirela,Venezuela,220,72,R,R,Jose,Pirela,Venezuela,218,72,R,R,Jose,Pirela,Venezuela,218,72,R,R,Jose,Pirela
pirklgr01,,104505,1970,8,7,Greg,Pirkl,USA,225,77,R,R,Greg,Pirkl,United States,225,77,R,R,Greg,Pirkl,,,,,,,
plutkad01,52145,,1991,10,3,Adam,Plutko,USA,215,75,R,R,Adam,Plutko,,,,,,,,United States,209,75,R,R,Adam,Plutko
pointaa01,,102544,1942,4,19,Aaron,Pointer,USA,185,74,R,R,Aaron,Pointer,United States,185,74,R,R,Aaron,Pointer,,,,,,,
polangr01,,107055,1991,9,14,Gregory,Polanco,D.R.,240,77,L,L,Gregory,Polanco,Dominican Republic,238,77,L,L,Gregory,Polanco,,,,,,,
ponceca01,,103622,1959,2,7,Carlos,Ponce,P.R.,170,70,R,R,Carlos,Ponce,Puerto Rico,170,70,R,R,Carlos,Ponce,,,,,,,
ponceco01,55730,107115,1994,4,25,Cody,Ponce,USA,255,78,R,R,Cody,Ponce,United States,256,78,R,R,Cody,Ponce,United States,254,78,R,R,Cody,Ponce
poredaa01,,106273,1986,10,1,Aaron,Poreda,USA,240,78,L,L,Aaron,Poreda,United States,240,78,L,L,Aaron,Poreda,,,,,,,
potelo01,,105084,1971,8,21,Lou,Pote,USA,200,75,R,R,Lou,Pote,United States,201,75,R,R,Lou,Pote,,,,,,,
powelal01,,104114,1964,12,12,Alonzo,Powell,USA,190,74,R,R,Alonzo,Powell,United States,190,74,R,R,Alonzo,Powell,,,,,,,
powelde01,,104319,1963,8,13,Dennis,Powell,USA,175,75,R,L,Dennis,Powell,United States,174,75,R,L,Dennis,Powell,,,,,,,
powelje01,,104922,1976,6,18,Jeremy,Powell,USA,230,77,R,R,Jeremy,Powell,United States,229,77,R,R,Jeremy,Powell,,,,,,,
pozoar01,70640,104705,1973,8,24,Arquimedez,Pozo,D.R.,160,70,R,R,Arquimedez,Pozo,Dominican Republic,161,70,R,R,Arquimedez,Pozo,D.R,0,0,R,R,Arquimedez,Pozo
proctsc01,62230,,1977,1,2,Scott,Proctor,USA,195,73,R,R,Scott,Proctor,,,,,,,,United States,198,73,R,R,Scott,Proctor
puigya01,52366,,1990,12,7,Yasiel,Puig,Cuba,240,74,R,R,Yasiel,Puig,,,,,,,,Cuba,238,74,R,R,Yasiel,Puig
pulidca01,,104788,1971,8,5,Carlos,Pulido,Venezuela,194,72,L,L,Carlos,Pulido,Venezuela,194,72,L,L,Carlos,Pulido,,,,,,,
pulliha01,70865,104592,1967,10,20,Harvey,Pulliam,USA,210,72,R,R,Harvey,Pulliam,United States,209,72,R,R,Harvey,Pulliam,United States,218,71,R,R,Harvey,Pulliam
putnapa01,,103613,1953,12,3,Pat,Putnam,USA,205,72,L,R,Pat,Putnam,United States,205,72,L,R,Pat,Putnam,,,,,,,
quallji01,,102715,1946,10,9,Jim,Qualls,USA,158,70,B,R,Jim,Qualls,United States,159,70,B,R,Jim,Qualls,,,,,,,
quinlto01,70317,,1968,3,27,Tom,Quinlan,USA,200,75,R,R,Tom,Quinlan,,,,,,,,United States,218,72,R,R,Tom,Quinlan
raabebr01,,104594,1967,11,5,Brian,Raabe,USA,170,69,R,R,Brian,Raabe,United States,170,69,R,R,Brian,Raabe,,,,,,,
raggibr01,,104800,1972,9,17,Brady,Raggio,USA,210,76,R,R,Brady,Raggio,United States,209,76,R,R,Brady,Raggio,,,,,,,
rainela01,,101063,1930,3,9,Larry,Raines,USA,165,70,R,R,Larry,Raines,United States,165,70,R,R,Larry,Raines,,,,,,,
rajsida01,,103455,1951,9,28,Dave,Rajsich,USA,175,77,L,L,Dave,Rajsich,United States,174,77,L,L,Dave,Rajsich,,,,,,,
rajsiga01,,103614,1954,10,28,Gary,Rajsich,USA,210,74,L,L,Gary,Rajsich,United States,209,74,L,L,Gary,Rajsich,,,,,,,
raleybr01,65546,,1988,6,29,Brooks,Raley,USA,200,75,L,L,Brooks,Raley,,,,,,,,United States,185,75,L,L,Brooks,Raley
ramiral02,,104911,1974,10,3,Alex,Ramirez,Venezuela,180,71,R,R,Alex,Ramirez,Venezuela,220,71,R,R,Alex,Ramirez,,,,,,,
ramirem01,,73975150,1994,7,15,Emmanuel,Ramirez,D.R.,190,74,R,R,Emmanuel,Ramirez,0,190,74,R,R,Emmanuel,Ramirez,,,,,,,
ramirho01,62699,,1979,11,24,Horacio,Ramirez,USA,220,73,L,L,Horacio,Ramirez,,,,,,,,United States,209,73,L,L,Horacio,Ramirez
ramirra02,,105062,1981,8,31,Ramon,Ramirez,D.R.,200,71,R,R,Ramon,Ramirez,Dominican Republic,201,71,R,R,Ramon,Ramirez,,,,,,,
ramirro01,,104798,1971,8,17,Roberto,Ramirez,Mexico,195,72,L,L,Roberto,Ramirez,Mexico,194,72,L,L,Roberto,Ramirez,,,,,,,
ramirsa01,,105468,1978,8,15,Santiago,Ramirez,D.R.,200,71,R,R,Santiago,Ramirez,Dominican Republic,201,71,R,R,Santiago,Ramirez,,,,,,,
ramirye01,52707,,1993,11,28,Yefry,Ramirez,D.R.,215,74,R,R,Yefry,Ramirez,,,,,,,,D.R,214,74,R,R,Yefry,Ramirez
ramoshe01,52025,,1992,4,15,Henry,Ramos,P.R.,215,72,B,R,Henry,Ramos,,,,,,,,Puerto Rico,214,72,R,R,Henry,Ramos
ranauan01,67423,,1989,9,9,Anthony,Ranaudo,USA,240,79,R,R,Anthony,Ranaudo,,,,,,,,United States,231,80,R,R,Anthony,Ranaudo
randost01,,105651,1974,5,1,Steve,Randolph,Japan,180,75,L,L,Steve,Randolph,Japan,207,74,L,L,Steve,Randolph,,,,,,,
ransoco01,,106147,1976,2,17,Cody,Ransom,USA,200,74,R,R,Cody,Ransom,United States,201,74,R,R,Cody,Ransom,,,,,,,
rasneda01,,105668,1981,1,13,Darrell,Rasner,USA,210,75,R,R,Darrell,Rasner,United States,209,75,R,R,Darrell,Rasner,,,,,,,
rathga01,71649,105091,1973,1,10,Gary,Rath,USA,185,74,L,L,Gary,Rath,United States,185,74,L,L,Gary,Rath,United States,181,75,L,L,Gary,Rath
ravelra01,,107050,1992,4,24,Rangel,Ravelo,Cuba,235,73,R,R,Rangel,Ravelo,Cuba,234,73,R,R,Rangel,Ravelo,,,,,,,
ravinjo01,,106792,1988,1,21,Josh,Ravin,USA,215,76,R,R,Josh,Ravin,United States,216,76,R,R,Josh,Ravin,,,,,,,
rayjo01,,104021,1957,3,1,Johnny,Ray,USA,170,71,B,R,Johnny,Ray,United States,170,71,B,R,Johnny,Ray,,,,,,,
rayke01,78869,106117,1974,11,27,Ken,Ray,USA,200,74,R,R,Ken,Ray,United States,203,74,R,R,Ken,Ray,United States,207,74,R,R,Ken,Ray
reaco01,,107022,1990,7,1,Colin,Rea,USA,235,77,R,R,Colin,Rea,United States,234,77,R,R,Colin,Rea,,,,,,,
readyra01,,104402,1960,1,8,Randy,Ready,USA,180,71,R,R,Randy,Ready,United States,181,71,R,R,Randy,Ready,,,,,,,
redditi01,60430,,1978,2,12,Tim,Redding,USA,230,71,R,R,Tim,Redding,,,,,,,,United States,220,71,R,R,Tim,Redding
reidje01,,104031,1962,6,1,Jessie,Reid,USA,200,73,L,L,Jessie,Reid,United States,201,73,L,L,Jessie,Reid,,,,,,,
reimeke01,,104256,1964,6,28,Kevin,Reimer,USA,215,74,L,R,Kevin,Reimer,United States,216,74,L,R,Kevin,Reimer,,,,,,,
reinbmi01,,102951,1949,8,6,Mike,Reinbach,USA,195,74,L,R,Mike,Reinbach,United States,194,74,L,R,Mike,Reinbach,,,,,,,
reksza01,52547,,1993,11,12,Zach,Reks,USA,190,74,L,R,Zach,Reks,,,,,,,,United States,190,74,L,R,Zach,Reks
repozro01,,102781,1940,8,3,Roger,Repoz,USA,190,75,L,L,Roger,Repoz,United States,190,75,L,L,Roger,Repoz,,,,,,,
resopch01,,105585,1982,11,4,Chris,Resop,USA,225,75,R,R,Chris,Resop,United States,216,75,R,R,Chris,Resop,,,,,,,
restomi01,,105562,1979,1,3,Michael,Restovich,USA,240,78,R,R,Michael,Restovich,United States,240,78,R,R,Michael,Restovich,,,,,,,
reyesde02,54443,,1996,11,2,Denyi,Reyes,D.R.,255,76,R,R,Denyi,Reyes,,,,,,,,D.R,249,78,R,R,Denyi,Reyes
reyesfr01,,73075159,1995,7,7,Franmil,Reyes,D.R.,265,77,R,R,Franmil,Reyes,0,298,77,R,R,Franmil,Reyes,,,,,,,
reyesjo03,63857,,1984,11,20,Jo-Jo,Reyes,USA,230,74,L,L,Jo-Jo,Reyes,,,,,,,,United States,214,74,L,L,Jo-Jo,Reyes
reyesvi01,54529,,1994,10,5,Victor,Reyes,Venezuela,194,77,B,R,Victor,Reyes,,,,,,,,Venezuela,192,77,R,R,Victor,Reyes
reynobo01,,103002,1947,1,21,Bob,Reynolds,USA,205,72,R,R,Bob,Reynolds,United States,205,72,R,R,Bob,Reynolds,,,,,,,
reynogr01,,106179,1985,7,3,Greg,Reynolds,USA,225,79,R,R,Greg,Reynolds,United States,225,79,R,R,Greg,Reynolds,,,,,,,
reynorj01,,104023,1959,4,19,R. J.,Reynolds,USA,190,72,B,R,R. J.,Reynolds,United States,190,72,B,R,R.J.,Reynolds,,,,,,,
rhodeka01,,104422,1968,8,21,Karl,Rhodes,USA,175,72,L,L,Karl,Rhodes,United States,220,72,L,L,Karl,Rhodes,,,,,,,
riggaje01,,105102,1974,5,16,Jerrod,Riggan,USA,197,75,R,R,Jerrod,Riggan,United States,196,75,R,R,Jerrod,Riggan,,,,,,,
riggsad01,,105264,1972,10,4,Adam,Riggs,USA,195,72,R,R,Adam,Riggs,United States,194,72,R,R,Adam,Riggs,,,,,,,
riosda01,72659,105544,1972,11,11,Danny,Rios,Spain,190,74,R,R,Danny,Rios,Spain,190,74,R,R,Danny,Rios,Spain,198,74,R,R,Danny,Rios
riverbe01,71414,104600,1968,1,11,Ben,Rivera,D.R.,210,78,R,R,Ben,Rivera,Dominican Republic,209,78,R,R,Ben,Rivera,D.R,251,79,R,R,Ben,Rivera
riverbo01,,103525,1952,8,2,Bombo,Rivera,P.R.,187,70,R,R,Bombo,Rivera,Puerto Rico,187,70,R,R,Bombo,Rivera,,,,,,,
riverca02,,106576,1988,5,20,Carlos,Rivero,Venezuela,230,75,R,R,Carlos,Rivero,Venezuela,229,74,R,R,Carlos,Rivero,,,,,,,
riverge01,,103839,1960,7,6,German,Rivera,P.R.,195,74,R,R,German,Rivera,Puerto Rico,194,74,R,R,German,Rivera,,,,,,,
roachdo01,67033,106699,1989,12,14,Donn,Roach,USA,195,72,R,R,Donn,Roach,United States,194,72,R,R,Donn,Roach,United States,194,72,R,R,Donn,Roach
roberda03,,102333,1933,6,30,Dave,Roberts,Panama,172,72,L,L,Dave,Roberts,Panama,172,72,L,L,Dave,Roberts,,,,,,,
robsoto01,,102948,1946,1,15,Tom,Robson,USA,215,75,R,R,Tom,Robson,United States,216,75,R,R,Tom,Robson,,,,,,,
rochfmi01,,103942,1963,3,14,Mike,Rochford,USA,205,76,L,L,Mike,Rochford,United States,205,76,L,L,Mike,Rochford,,,,,,,
rodgean01,,102470,1934,12,2,Andre,Rodgers,Bahamas,200,75,R,R,Andre,Rodgers,The Bahamas,201,75,R,R,Andre,Rodgers,,,,,,,
rodrian01,63462,,1987,12,13,Aneury,Rodriguez,D.R.,250,76,R,R,Aneury,Rodriguez,,,,,,,,D.R,201,76,R,R,Aneury,Rodriguez
rodrife01,77649,,1972,9,9,Felix,Rodriguez,D.R.,170,73,R,R,Felix,Rodriguez,,,,,,,,D.R,198,72,R,R,Felix,Rodriguez
rodrijo04,,106703,1991,11,14,Joely,Rodriguez,D.R.,200,73,L,L,Joely,Rodriguez,Dominican Republic,201,73,L,L,Joely,Rodriguez,,,,,,,
rodrine01,,105082,1971,3,4,Nerio,Rodriguez,D.R.,220,73,R,R,Nerio,Rodriguez,Dominican Republic,220,73,R,R,Nerio,Rodriguez,,,,,,,
rodriro03,,106991,1992,4,17,Ronny,Rodriguez,D.R.,180,72,R,R,Ronny,Rodriguez,Dominican Republic,179,72,R,R,Ronny,Rodriguez,,,,,,,
rodriya01,,106908,1997,3,10,Yariel,Rodriguez,Cuba,165,72,R,R,Yariel,Rodriguez,Cuba,214,73,R,R,Yariel,Rodriguez,,,,,,,
rogeres01,65742,,1985,8,14,Esmil,Rogers,D.R.,200,75,R,R,Esmil,Rogers,,,,,,,,D.R,209,76,R,R,Esmil,Rogers
rogerja02,,106574,1988,3,13,Jason,Rogers,USA,230,73,R,R,Jason,Rogers,United States,258,73,R,R,Jason,Rogers,,,,,,,
rohrmda01,99724,,1965,9,27,Dan,Rohrmeier,USA,185,72,R,R,Dan,Rohrmeier,,,,,,,,United States,194,72,R,R,Dan,Rohrmeier
roigto01,,102033,1928,12,23,Tony,Roig,USA,180,73,R,R,Tony,Roig,United States,181,73,R,R,Tony,Roig,,,,,,,
rojasjo02,53211,,1993,2,24,Jose,Rojas,USA,200,72,L,R,Jose,Rojas,,,,,,,,United States,198,72,L,R,Jose,Rojas
romakja01,67872,106362,1985,9,30,Jamie,Romak,CAN,226,75,R,R,Jamie,Romak,Canada,220,74,R,R,Jamie,Romak,Canada,220,74,R,R,Jamie,Romak
romanmi01,77868,105263,1972,3,3,Mike,Romano,USA,195,74,B,R,Mike,Romano,United States,194,74,B,R,Mike,Romano,United States,190,74,R,R,Mike,Romano
romeren01,,106748,1991,1,24,Enny,Romero,D.R.,232,75,R,L,Enny,Romero,Dominican Republic,227,75,R,L,Enny,Romero,,,,,,,
romerfe01,,107011,1994,12,24,Fernando,Romero,D.R.,215,72,R,R,Fernando,Romero,Dominican Republic,229,72,R,R,Fernando,Romero,,,,,,,
romerst01,,106487,1988,10,17,Stefen,Romero,USA,220,74,R,R,Stefen,Romero,United States,220,74,R,R,Stefen,Romero,,,,,,,
rondojo01,,106553,1988,2,16,Jorge,Rondon,Venezuela,215,73,R,R,Jorge,Rondon,Venezuela,218,73,R,R,Jorge,Rondon,,,,,,,
rosaca01,,105848,1984,9,21,Carlos,Rosa,D.R.,195,73,R,R,Carlos,Rosa,Dominican Republic,196,72,R,R,Carlos,Rosa,,,,,,,
rosarji01,,102910,1945,5,5,Jimmy,Rosario,P.R.,155,70,B,R,Jimmy,Rosario,Puerto Rico,154,70,B,R,Jimmy,Rosario,,,,,,,
rosarra01,,107017,1994,5,18,Randy,Rosario,D.R.,210,73,L,L,Randy,Rosario,Dominican Republic,209,73,L,L,Randy,Rosario,,,,,,,
rosarwi01,66740,106612,1989,2,23,Wilin,Rosario,D.R.,225,71,R,R,Wilin,Rosario,Dominican Republic,220,71,R,R,Wilin,Rosario,D.R,220,71,R,R,Wilin,Rosario
rosebo01,,104181,1967,3,15,Bobby,Rose,USA,170,71,R,R,Bobby,Rose,United States,170,71,R,R,Bobby,Rose,,,,,,,
rosenke01,55322,,1995,7,9,Kenny,Rosenberg,USA,195,73,L,L,Kenny,Rosenberg,,,,,,,,United States,198,73,L,L,Kenny,Rosenberg
rottivi01,64302,106089,1980,4,7,Vinny,Rottino,USA,215,73,R,R,Vinny,Rottino,United States,190,72,R,R,Vinny,Rottino,United States,190,72,R,R,Vinny,Rottino
rowdowa01,,103840,1960,9,7,Wade,Rowdon,USA,170,74,R,R,Wade,Rowdon,United States,170,74,R,R,Wade,Rowdon,,,,,,,
rucindr01,69940,,1988,12,30,Drew,Rucinski,USA,190,74,R,R,Drew,Rucinski,,,,,,,,United States,201,74,R,R,Drew,Rucinski
rufda01,67450,,1986,7,28,Darin,Ruf,USA,232,74,R,R,Darin,Ruf,,,,,,,,United States,249,75,R,R,Darin,Ruf
ruffijo01,72838,104512,1971,7,29,Johnny,Ruffin,USA,172,75,R,R,Johnny,Ruffin,United States,172,75,R,R,Johnny,Ruffin,United States,170,76,R,R,Johnny,Ruffin
ruizra01,,105792,1977,10,19,Randy,Ruiz,USA,250,75,R,R,Randy,Ruiz,United States,247,73,R,R,Randy,Ruiz,,,,,,,
ruizri01,52112,,1994,5,22,Rio,Ruiz,USA,220,74,L,R,Rio,Ruiz,,,,,,,,United States,209,74,L,R,Rio,Ruiz
rupery01,,105193,1975,3,31,Ryan,Rupe,USA,240,78,R,R,Ryan,Rupe,United States,240,78,R,R,Ryan,Rupe,,,,,,,
russead02,50350,,1994,1,23,Addison,Russell,USA,200,72,R,R,Addison,Russell,,,,,,,,United States,198,72,R,R,Addison,Russell
ryalma01,,104026,1960,8,28,Mark,Ryal,USA,185,73,L,L,Mark,Ryal,United States,185,73,L,L,Mark,Ryal,,,,,,,
ryalru01,,105846,1983,3,16,Rusty,Ryal,USA,200,74,R,R,Rusty,Ryal,United States,201,74,R,R,Rusty,Ryal,,,,,,,
ryuhy01,76715,,1987,3,25,Hyun Jin,Ryu,South Korea,250,75,R,L,Hyun Jin,Ryu,,,,,,,,South Korea,249,75,R,L,Hyun Jin,Ryu
ryuja01,63111,,1983,5,30,Jae Kuk,Ryu,South Korea,210,75,R,R,Jae Kuk,Ryu,,,,,,,,South Korea,231,75,R,R,Jae Kuk,Ryu
sadowry01,60594,,1982,10,4,Ryan,Sadowski,USA,185,76,R,R,Ryan,Sadowski,,,,,,,,United States,194,76,R,R,Ryan,Sadowski
saitota01,,104152,1970,2,14,Takashi,Saito,Japan,200,74,L,R,Takashi,Saito,Japan,198,74,L,R,Takashi,Saito,,,,,,,
saladty01,50468,,1989,7,20,Tyler,Saladino,USA,200,72,R,R,Tyler,Saladino,,,,,,,,United States,198,72,R,R,Tyler,Saladino
salazos01,,105971,1978,6,27,Oscar,Salazar,Venezuela,195,72,R,R,Oscar,Salazar,Venezuela,198,72,R,R,Oscar,Salazar,,,,,,,
sammobr01,,3905150,1995,4,27,Bryan,Sammons,USA,235,76,L,L,Bryan,Sammons,0,234,76,L,L,Bryan,Sammons,,,,,,,
sampsad01,50524,,1991,10,7,Adrian,Sampson,USA,210,74,R,R,Adrian,Sampson,,,,,,,,United States,209,74,R,R,Adrian,Sampson
sampske01,68748,,1991,1,6,Keyvius,Sampson,USA,225,74,R,R,Keyvius,Sampson,,,,,,,,United States,225,74,R,R,Keyvius,Sampson
sanchan03,68815,106867,1989,11,28,Angel,Sanchez,D.R.,190,73,R,R,Angel,Sanchez,Dominican Republic,194,73,R,R,Angel,Sanchez,D.R,194,73,R,R,Angel,Sanchez
sanchga01,,106262,1983,9,2,Gaby,Sanchez,USA,235,73,R,R,Gaby,Sanchez,United States,236,73,R,R,Gaby,Sanchez,,,,,,,
sanchje01,75831,,1974,10,11,Jesus,Sanchez,D.R.,165,70,L,L,Jesus,Sanchez,,,,,,,,D.R,176,70,L,L,Jesus,Sanchez
sanchlu01,,103611,1953,8,24,Luis,Sanchez,Venezuela,170,74,R,R,Luis,Sanchez,Venezuela,170,74,R,R,Luis,Sanchez,,,,,,,
sanchri01,53714,,1997,4,11,Ricardo,Sanchez,Venezuela,220,70,L,L,Ricardo,Sanchez,,,,,,,,Venezuela,218,70,L,L,Ricardo,Sanchez
sanchro01,,105875,1984,4,28,Romulo,Sanchez,Venezuela,270,77,R,R,Romulo,Sanchez,Venezuela,265,77,R,R,Romulo,Sanchez,,,,,,,
sandean01,,104906,1974,3,2,Anthony,Sanders,USA,200,74,R,R,Anthony,Sanders,United States,201,74,R,R,Anthony,Sanders,,,,,,,
sandesc02,,104882,1969,3,25,Scott,Sanders,USA,210,76,R,R,Scott,Sanders,United States,209,76,R,R,Scott,Sanders,,,,,,,
sandsje01,68345,106890,1987,9,28,Jerry,Sands,USA,225,76,R,R,Jerry,Sands,United States,225,76,R,R,Jerry,Sands,United States,231,76,R,R,Jerry,Sands
santado01,,106993,1992,8,5,Domingo,Santana,D.R.,232,77,R,R,Domingo,Santana,Dominican Republic,229,77,R,R,Domingo,Santana,,,,,,,
santaju01,,105099,1973,1,20,Julio,Santana,D.R.,175,72,R,R,Julio,Santana,Dominican Republic,174,72,R,R,Julio,Santana,,,,,,,
sarfade01,,105858,1981,4,9,Dennis,Sarfate,USA,225,76,R,R,Dennis,Sarfate,United States,225,76,R,R,Dennis,Sarfate,,,,,,,
